37,1,0
15.87,-1,0
14.87,-1,0
32.9,1,0
15.87,1,-28.98
20.83,1,0
36.25,1,0
12.75,1,0
56.3,1,0
79,1,0
21.04,-1,0
114.95,-1,0
21.04,1,-11.86
46.01,1,0
110.06,1,0
66,1,0
103.27,1,0
81.8,-1,0
29.25,1,0
94.93,1,0
81.8,1,60.76
39,1,0
18,-1,0
14.03,-1,0
51.8,1,0
18,1,-11.25
73.51,1,0
45.7,1,0
57.71,1,0
77.85,1,0
31,1,0
57.09,1,0
30,-1,0
78.3,1,0
13.72,1,0
30,1,-21.8
38.25,1,0
83.41,-1,0
71.8,1,0
41.78,1,0
38.6,1,0
83.41,1,5.11
30,1,0
53.14,1,0
97,-1,0
43.75,1,0
97,1,25.2
94.65,1,0
21.6,1,0
52.83,1,0
61,1,0
72.5,1,0
45.25,-1,0
78.91,1,0
45.25,1,1.5
35.91,1,0
7.5,1,0
47,1,0
62.4,1,0
45,-1,0
22.55,1,0
45,1,-33.91
23.25,1,0
93,1,0
21.5,-1,0
11.59,-1,0
21.5,1,-1.05
67.92,1,0
41.15,1,0
71.31,1,0
32.67,1,0
58.32,1,0
63.77,1,0
67.52,1,0
36.79,1,0
63.35,1,0
26.19,1,0
40.75,1,0
65,1,0
97.47,1,0
131.75,-1,0
50.9,1,0
131.75,1,110.25
96.52,1,0
45,1,0
44.57,-1,0
36.49,-1,0
69.1,1,0
44.57,1,-6.33
26.29,1,0
33.56,1,0
103.68,1,0
62.16,1,0
41.42,1,0
38.4,1,0
63.86,1,0
21.4,1,0
78.08,1,0
45.47,1,0
78.8,1,0
62,1,0
36.5,-1,0
21,-1,0
29.3,1,0
36.5,1,-32.6
21.25,1,0
43,1,0
12.7,-1,0
19.5,-1,0
12.7,1,-16.6
61,1,0
56.01,1,0
10.3,1,0
10.73,1,0
94.09,1,0
13.55,1,0
15.39,1,0
118,1,0
43.5,-1,0
46,-1,0
66.5,1,0
43.5,1,30.8
12.5,1,0
24.68,1,0
52.94,1,0
42.53,1,0
122.31,1,0
37.62,1,0
149.5,1,0
25.3,1,0
44.86,1,0
51.25,1,0
32.95,1,0
127.5,1,0
40.9,1,0
41.7,1,0
91.61,1,0
36.5,1,0
36.4,1,0
35.92,1,0
27.5,1,0
50.13,1,0
25.52,1,0
51,1,0
88.01,1,0
46.1,-1,0
62.66,1,0
11.23,1,0
46.1,1,-20.4
29.5,1,0
99.15,1,0
59.07,1,0
63.85,1,0
14.5,1,0
52.5,1,0
66.5,1,0
46.24,1,0
36.6,1,0
32.7,1,0
113.05,1,0
56,1,0
72.93,1,0
105.56,-1,0
9.39,1,0
51.62,1,0
105.56,1,42.9
20.5,1,0
29.25,1,0
56.5,1,0
14.39,1,0
27.31,1,0
80.35,1,0
65.79,1,0
37.3,1,0
91.25,1,0
13.3,1,0
64.7,1,0
129.64,1,0
55.91,1,0
63.15,1,0
33.25,1,0
42.74,1,0
17.65,1,0
54.27,1,0
11,1,0
56.18,1,0
381,-1,0
58.93,1,0
37.75,1,0
381,1,371.61
569,1,0
49,-1,0
33.5,1,0
7.65,1,0
48.48,1,0
49,1,-9.93
52.7,1,0
67.98,-1,0
33.1,1,0
61,1,0
41.97,-1,0
67.98,1,34.48
42.36,-1,0
49.91,1,0
42.5,1,0
41.97,1,8.87
63.03,1,0
45,1,0
42.36,-1,-25.62
40.5,1,0
66.1,1,0
52,1,0
76.7,1,0
42.36,-1,-7.55
14.15,-1,0
129.11,1,0
73.93,1,0
52.76,1,0
42.36,1,1.86
11.05,1,0
27.84,1,0
120.27,1,0
42.82,1,0
2.9,1,0
30.68,1,0
65.5,1,0
44.5,1,0
15.28,1,0
47,1,0
57.95,1,0
12.49,-1,0
67.85,1,0
77.7,1,0
12.49,1,-116.62
21.25,1,0
39.16,1,0
39.8,1,0
38,1,0
37.5,-1,0
64.9,-1,0
71.61,1,0
27.25,1,0
37.5,1,-30.35
42.2,1,0
15.35,1,0
36.7,1,0
88,1,0
55.75,-1,0
15.23,-1,0
106.88,1,0
12.5,1,0
26.4,1,0
40.75,1,0
55.75,1,-15.86
44.62,1,0
27.27,1,0
25.25,1,0
72.58,1,0
56.17,1,0
14.6,1,0
45.75,1,0
12.1,1,0
41.4,1,0
205.78,1,0
21.5,1,0
49,1,0
27.71,-1,0
92,-1,0
45,1,0
27.71,-1,-79.17
45.5,1,0
52.04,-1,0
38.23,1,0
27.71,1,-17.29
66.32,1,0
11.85,1,0
49.2,1,0
52.04,1,6.54
81.08,1,0
12.5,1,0
21.3,1,0
27,1,0
31.85,1,0
24,-1,0
9.2,1,0
61.43,1,0
24,1,-14.23
20.5,-1,0
382,-1,0
29.25,1,0
12.6,1,0
20.5,1,11.3
92.11,1,0
43.24,1,0
42.06,1,0
39.75,1,0
72.97,1,0
17.5,1,0
13.82,1,0
34.62,1,0
57.93,1,0
19.36,1,0
13.76,1,0
0,-1,0
26.35,1,0
43.77,1,0
0,1,-29.25
25.93,1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,-26.35
0,-1,0
18.86,1,0
3.55,1,0
17.7,1,0
14.47,1,0
0,-1,0
21.57,1,0
25.96,1,0
0,1,-18.86
26.13,1,0
27.57,1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,-21.57
0,-1,0
19.11,1,0
12.43,1,0
12.43,1,0
0,-1,0
208.4,1,0
0,-1,0
0,1,-19.11
0,-1,0
14.9,1,0
27.55,1,0
0,-1,-208.4
35.89,1,0
32.53,1,0
0,-1,0
0,1,0
0,-1,0
0,-1,0
0,-1,-14.9
0,-1,0
0,-1,0
0,-1,0
0,-1,-35.89
0,-1,0
26.25,1,0
0,-1,0
41.07,1,0
41.07,1,0
17.7,1,0
50.1,1,0
0,-1,-26.25
16.42,1,0
12.73,1,0
33.19,1,0
30.25,1,0
0,-1,-41.07
38.11,1,0
17.7,1,0
26.3,1,0
11.2,1,0
13.24,1,0
0,-1,-16.42
13.81,1,0
0,-1,0
0,-1,-38.11
13.24,1,0
0,-1,0
0,-1,-13.81
0,-1,0
0,-1,-13.24
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
32.53,1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,1,-32.53
0,-1,0
7.72,1,0
5.28,1,0
0,-1,0
25.56,1,0
31.01,1,0
66.35,1,0
0,-1,-7.72
46.8,1,0
17.7,1,0
9.2,1,0
25.95,1,0
0,-1,0
0,-1,-25.56
24.21,1,0
13.71,1,0
1.36,1,0
0,1,-46.8
21.57,1,0
31.57,1,0
39.81,1,0
109.76,1,0
53.21,1,0
32.49,1,0
39.81,1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,1,-24.21
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
38.28,1,0
64.66,1,0
51.76,1,0
41.72,1,0
19.08,1,0
26.11,1,0
26.11,1,0
32.53,1,0
32.53,1,0
27.6,1,0
41.68,1,0
18.53,1,0
0,-1,0
0,-1,0
0,-1,-38.28
53.82,1,0
33.46,1,0
0,-1,0
0,-1,0
13.71,1,0
0,1,-53.82
21.57,1,0
14.5,1,0
77.86,1,0
21.59,1,0
11.21,1,0
41.07,1,0
17,1,0
69.71,1,0
41.07,-1,0
0,-1,0
0,-1,0
41.07,1,27.36
0,-1,0
0,-1,0
0,-1,0
0,-1,-41.07
21.22,1,0
30.81,1,0
23.64,1,0
16.95,1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,-21.22
0,-1,0
21.45,1,0
43.85,1,0
11.1,1,0
12.43,1,0
18.86,1,0
19.08,1,0
19.05,1,0
0,-1,0
0,-1,0
0,-1,0
0,1,-21.45
19.26,1,0
11.81,1,0
0,-1,0
24.54,1,0
0,-1,0
0,1,0
24.51,1,0
83.84,1,0
5.28,1,0
0,-1,-24.54
32.06,1,0
13.71,1,0
0,-1,0
7.06,1,0
41.12,1,0
0,-1,-32.06
2.15,1,0
0,-1,0
0,-1,0
0,-1,-7.06
0,1,0
62,1,0
0,-1,0
0,-1,-2.15
0,-1,0
35.31,1,0
32.53,1,0
0,-1,0
60.16,1,0
0,-1,0
8.27,1,0
0,-1,-35.31
42.66,1,0
32.53,1,0
0,-1,-60.16
53.21,1,0
39.81,1,0
36.25,1,0
36.68,1,0
0,-1,-8.27
0,-1,0
0,-1,0
0,-1,-42.66
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,-53.21
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
23.84,1,0
23.84,1,0
8.86,1,0
17.7,1,0
3.54,1,0
31.01,1,0
75.91,1,0
19.26,1,0
10.11,1,0
17.31,1,0
55.71,1,0
25.95,1,0
50.71,1,0
12.69,1,0
71.3,1,0
27.55,1,0
11.21,1,0
39.81,1,0
109.76,1,0
51.22,1,0
0,-1,0
51.22,1,0
0,-1,0
0,1,-23.84
0,-1,0
27.6,1,0
0,-1,-51.22
8.25,1,0
0,-1,0
0,-1,0
0,-1,0
52.23,1,0
0,-1,0
0,-1,-27.6
0,-1,0
22.14,1,0
0,-1,-8.25
53.21,1,0
33.19,1,0
32.49,1,0
0,-1,-52.23
16.95,1,0
41.72,1,0
18.86,1,0
0,-1,-22.14
9.2,1,0
26.11,1,0
0,-1,-53.21
14.82,1,0
0,-1,0
0,-1,-16.95
19.5,1,0
0,-1,0
9.6,1,0
18.55,1,0
0,-1,-9.2
17.32,1,0
25.56,1,0
0,-1,-14.82
35.06,1,0
35.06,1,0
17.7,1,0
0,-1,-19.5
17.71,1,0
17.7,1,0
14.48,1,0
0,-1,-9.6
13.71,1,0
13.24,1,0
0,-1,-17.32
27.56,1,0
31.35,1,0
53.82,1,0
29,1,0
0,-1,-35.06
69.71,1,0
4.4,1,0
17,1,0
0,-1,-17.71
0,-1,0
0,-1,0
0,-1,-13.71
0,-1,0
0,-1,0
0,-1,0
0,-1,-27.56
0,-1,0
0,-1,0
0,-1,0
0,-1,-69.71
0,-1,0
2.92,1,0
64.61,1,0
33.35,1,0
51.76,1,0
52.23,1,0
26.25,1,0
13.24,1,0
0,-1,0
38.28,1,0
0,-1,0
0,-1,-2.92
33.18,1,0
15.05,1,0
29.42,1,0
0,-1,-38.28
109.76,1,0
23.64,1,0
53.21,1,0
15.7,1,0
0,1,-33.18
32.49,1,0
39.81,1,0
0,-1,0
43.71,1,0
18.86,1,0
16.95,1,0
0,1,-109.76
6.49,1,0
6.49,1,0
43.99,1,0
30.26,1,0
36.25,1,0
32.85,1,0
32.85,1,0
8.8,1,0
25.56,1,0
208.34,1,0
24.51,1,0
17.7,1,0
31.01,1,0
19.26,1,0
29.72,1,0
31.9,1,0
8.8,1,0
10.11,1,0
19.08,1,0
3.65,1,0
3.63,1,0
31.9,1,0
5.91,1,0
26.24,1,0
17.3,1,0
7.06,1,0
1.4,1,0
21.22,1,0
68.31,1,0
27.6,1,0
35.89,1,0
5.68,1,0
5.68,1,0
53.82,1,0
14.9,1,0
5.91,1,0
14.89,1,0
0,-1,0
0,-1,0
0,-1,0
0,1,-43.71
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
52.23,1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,-52.23
0,-1,0
0,-1,0
0,-1,0
0,-1,0
78.8,1,0
42.66,1,0
40.54,1,0
40.54,1,0
39.81,1,0
22.9,1,0
0,-1,0
83.49,1,0
43.71,1,0
0,-1,-78.8
11.09,1,0
11.09,1,0
63.13,1,0
0,1,-83.49
26.11,1,0
63.13,1,0
0,-1,0
26.76,1,0
19.26,1,0
0,-1,-11.09
19.25,1,0
10.11,1,0
17.7,1,0
0,-1,-26.76
17.71,1,0
34.58,1,0
50.46,1,0
11.21,1,0
0,-1,-19.25
31.01,1,0
8.8,1,0
41.12,1,0
0,-1,-17.71
3.31,1,0
60.16,1,0
33.46,1,0
0,-1,-31.01
35.89,1,0
51.51,1,0
51.22,1,0
0,-1,-3.31
38.11,1,0
53.82,1,0
33.18,1,0
32.48,1,0
0,-1,-35.89
32.53,1,0
32.57,1,0
39.86,1,0
0,-1,-38.11
0,1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,-32.53
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
25.59,1,0
67.36,1,0
17.32,1,0
17.32,1,0
3.63,1,0
7.25,1,0
29.72,1,0
0,-1,0
0,-1,0
36.68,1,0
0,1,-25.59
91.16,1,0
25.32,1,0
18.86,1,0
0,-1,0
26.1,1,0
14.82,1,0
0,1,-36.68
0,-1,0
31.7,1,0
18.97,1,0
9.6,1,0
0,-1,-26.1
25.95,1,0
7.74,1,0
48.75,1,0
0,-1,-31.7
27.58,1,0
27.58,1,0
13.06,1,0
17.34,1,0
0,1,-25.95
69.75,1,0
13.66,1,0
13.67,1,0
24,1,0
47.08,1,0
0,-1,0
0,-1,0
31.33,1,0
0,1,-27.58
51.3,1,0
42.91,1,0
39.81,1,0
33.18,1,0
40.54,1,0
60.81,1,0
0,-1,0
0,-1,0
0,-1,-31.33
0,-1,0
0,-1,0
0,-1,0
0,-1,0
52.23,1,0
83.84,1,0
30.81,1,0
5.91,1,0
64.61,1,0
33.34,1,0
33.34,1,0
0,-1,0
5.68,1,0
0,-1,0
0,-1,-52.23
0,-1,0
0,-1,0
0,-1,-5.68
12.45,1,0
18.85,1,0
19.05,1,0
19.05,1,0
20.19,1,0
36.68,1,0
18.55,1,0
43.13,1,0
44.51,1,0
25.95,1,0
12.69,1,0
9.6,1,0
19.25,1,0
35.1,1,0
24.51,1,0
8.8,1,0
17.71,1,0
2.92,1,0
30.77,1,0
25.36,1,0
15,1,0
13.67,-1,0
38.11,-1,0
22.9,1,0
13.67,1,1.22
13,1,0
41.12,1,0
35.23,-1,0
20.11,1,0
35.23,1,12.33
68.31,1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,-20.11
0,1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
5.68,1,0
0,-1,0
0,-1,0
0,-1,0
0,1,-5.68
0,-1,0
0,-1,0
0,-1,0
0,-1,0
23.68,1,0
32.48,1,0
40.54,1,0
32.51,1,0
27.6,1,0
27.59,1,0
29.42,1,0
15.69,1,0
33.18,1,0
17.34,1,0
2.92,1,0
5.91,1,0
5.91,1,0
51.81,1,0
29.5,1,0
83.84,1,0
23.84,1,0
26.76,1,0
35.1,1,0
24.51,1,0
8.8,1,0
17.71,1,0
33.77,1,0
24.35,1,0
24.68,1,0
55.7,1,0
21.55,1,0
31.7,1,0
14.81,1,0
19.05,1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,-23.68
0,-1,0
0,-1,0
33.46,1,0
14.89,1,0
0,-1,0
60.16,1,0
0,-1,-33.46
38.11,1,0
22.9,1,0
31.99,1,0
0,-1,-60.16
34.58,1,0
7.06,1,0
1.4,1,0
0,-1,-38.11
68.31,1,0
21.22,1,0
58.29,1,0
0,-1,-34.58
13.05,1,0
17.29,1,0
13.24,1,0
0,-1,-68.31
11.81,1,0
64.61,1,0
30.77,1,0
0,-1,-13.05
0,1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,-11.81
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
5.68,1,0
5.68,1,0
5.7,1,0
37.12,1,0
22.1,1,0
39.86,1,0
35.23,1,0
9.11,1,0
32.48,1,0
53.21,1,0
39.86,1,0
3.59,1,0
3.58,1,0
40.54,1,0
97.23,1,0
19.08,1,0
208.34,1,0
8.8,1,0
17.71,1,0
0,-1,0
0,-1,0
0,-1,-5.68
0,-1,0
0,-1,0
0,-1,0
0,-1,0
6.48,1,0
24.21,1,0
11.8,1,0
19.05,1,0
63.13,1,0
63.13,1,0
17.35,1,0
43.98,1,0
13.86,1,0
26.1,1,0
21.55,1,0
41.1,1,0
31.7,1,0
13.41,1,0
31.33,1,0
60.16,1,0
46.38,1,0
42.91,1,0
34.58,1,0
27.58,1,0
58.44,1,0
21.22,1,0
17,1,0
17.34,1,0
13.67,-1,0
0,-1,0
0,-1,0
13.67,1,7.19
0,-1,0
23.84,1,0
0,-1,0
38.24,1,0
0,-1,-13.67
43.6,1,0
26.43,1,0
26.42,1,0
0,-1,-23.84
3.35,1,0
5.91,1,0
0,-1,-38.24
33.33,1,0
0,-1,0
0,-1,0
0,-1,-43.6
0,1,0
0,-1,0
0,-1,-3.35
0,-1,0
0,-1,0
0,-1,-33.33
0,-1,0
109.76,1,0
42.65,1,0
0,-1,0
35.23,1,0
19.61,1,0
68.44,1,0
25.56,1,0
0,-1,-109.76
7.91,1,0
39.81,1,0
37.62,1,0
0,-1,-35.23
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,-7.91
0,-1,0
0,-1,0
17.7,1,0
19.08,1,0
75.85,1,0
2.73,1,0
10.1,1,0
33.12,1,0
23.84,1,0
43.71,1,0
41.72,1,0
9.13,1,0
11.09,1,0
11.66,1,0
11.66,1,0
7.16,1,0
18.97,1,0
31.7,1,0
48.11,1,0
9.6,1,0
51.28,1,0
38.11,1,0
62,1,0
16.96,-1,0
27.59,-1,0
27.58,1,0
16.96,1,-0.739999999999998
19.22,1,0
7.5,1,0
34.58,1,0
1.4,1,0
24,1,0
41.13,1,0
21.22,-1,0
23.51,1,0
5.7,1,0
21.22,1,-6.36
5.7,1,0
0,-1,0
0,-1,0
0,-1,0
31.77,1,0
0,-1,-23.51
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,-31.77
0,-1,0
0,-1,0
0,-1,0
0,-1,0
35.1,1,0
35.09,1,0
2.92,1,0
104.06,1,0
46.76,1,0
51.81,1,0
22.9,1,0
53.82,1,0
35.2,1,0
26.16,1,0
40.54,1,0
40.54,1,0
46.71,1,0
25.29,1,0
78.81,1,0
26.25,1,0
19.22,1,0
0,-1,0
0,-1,0
0,-1,0
0,1,-35.1
0,-1,0
0,-1,0
0,-1,0
31.99,1,0
0,-1,0
0,-1,0
38.09,1,0
35.2,1,0
42.91,1,0
0,-1,-31.99
33.46,1,0
5.95,1,0
15,1,0
33.76,1,0
0,-1,-38.09
6.48,1,0
24.21,1,0
36.68,1,0
0,-1,-33.46
43.98,1,0
20.19,1,0
52.4,1,0
0,-1,-6.48
44.51,1,0
13.58,1,0
23.77,1,0
26.1,1,0
0,1,-43.98
23.71,1,0
33.77,1,0
136.81,1,0
3.63,1,0
24.51,1,0
67.43,1,0
21.39,1,0
19.25,1,0
31.9,1,0
66.35,1,0
8.8,1,0
17.7,1,0
17.71,1,0
17.71,1,0
30.77,1,0
34.58,1,0
77.86,1,0
21.79,1,0
41.07,1,0
51.75,1,0
11.05,1,0
41.07,1,0
0,-1,0
0,-1,0
0,-1,0
0,1,-44.51
0,-1,0
18.97,1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,-18.97
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
29.42,1,0
45.96,1,0
22.1,1,0
23.59,1,0
10.47,1,0
12.33,1,0
7.91,1,0
10.21,1,0
33.18,1,0
88.02,1,0
4.4,1,0
19.32,1,0
68.45,1,0
28.3,1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,-29.42
0,-1,0
0,-1,0
0,-1,0
0,-1,0
52.23,1,0
52.19,1,0
23.84,1,0
26.81,1,0
67.34,1,0
4.32,1,0
31.9,1,0
17.71,1,0
39.8,1,0
0,-1,0
0,-1,0
3.58,1,0
0,1,-52.23
62,1,0
53.82,-1,0
31.94,-1,0
33.5,1,0
53.82,1,50.24
14.89,1,0
91.11,1,0
91.11,1,0
2.42,1,0
24.21,1,0
24.21,1,0
63.13,1,0
63.13,1,0
43.13,1,0
16.95,1,0
21.55,1,0
54.7,1,0
55.71,1,0
31.7,1,0
31.67,1,0
25.95,1,0
50.65,1,0
20.19,1,0
34.58,1,0
28.3,1,0
50.46,1,0
58.44,1,0
25.56,1,0
27.08,1,0
51.75,1,0
86.68,1,0
47.1,1,0
10.3,1,0
10.3,1,0
0,-1,0
0,-1,0
0,-1,0
0,1,-33.5
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
41.5,1,0
48.45,1,0
5.91,1,0
64.61,1,0
8.35,1,0
52.16,1,0
32.48,1,0
62,1,0
31.94,-1,0
29.42,-1,0
31.94,1,-9.56
7.91,1,0
15.69,1,0
29.42,1,0
36.5,1,0
0,-1,0
0,-1,0
0,-1,-31.94
0,1,0
57.93,1,0
15,1,0
0,-1,0
0,-1,0
0,-1,0
0,1,0
0,-1,0
11.1,1,0
13.18,1,0
0,1,0
9.13,1,0
18.55,1,0
61.15,1,0
12.6,1,0
17.35,1,0
44.51,1,0
26.1,1,0
11.65,1,0
33.76,1,0
25.83,1,0
12.47,1,0
13.58,1,0
55.71,1,0
94.16,1,0
44.5,1,0
25.6,1,0
41.21,1,0
19.09,1,0
75.85,1,0
21.39,1,0
21.4,1,0
17.71,1,0
17.71,1,0
33.11,1,0
64.6,1,0
33.33,1,0
26.41,1,0
58.44,1,0
7.06,1,0
38.24,1,0
3,1,0
3.35,1,0
52.14,-1,0
1.39,1,0
27.58,1,0
52.14,1,41.04
17.4,1,0
31.77,1,0
13.24,1,0
41.13,1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,-1.39
0,-1,0
12.69,1,0
0,-1,0
38.09,1,0
7.95,1,0
0,-1,-12.69
109.8,1,0
25.6,1,0
29.42,1,0
0,-1,-38.09
37.12,1,0
46.72,1,0
19.76,1,0
5.7,1,0
0,1,-109.8
0,-1,0
0,-1,0
0,-1,0
0,1,-37.12
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
36.5,1,0
37.62,1,0
37.62,1,0
22.9,1,0
62,1,0
3.38,-1,0
51.28,-1,0
3.38,1,-33.12
31.33,1,0
49.43,1,0
14.9,1,0
23.84,1,0
66.35,1,0
8.8,1,0
60.16,1,0
42.91,1,0
19.25,1,0
35.09,1,0
24.51,1,0
31.9,1,0
7.97,1,0
0,-1,0
0,-1,0
0,-1,-3.38
0,1,0
0,-1,0
0,-1,0
0,-1,0
9.13,1,0
0,-1,0
19.05,1,0
43.98,1,0
0,-1,-9.13
13.58,1,0
52.4,1,0
16.95,1,0
6.21,1,0
0,1,-19.05
25.83,1,0
67.4,1,0
24.35,1,0
48.14,1,0
7.5,1,0
61.86,1,0
7.06,1,0
38.34,1,0
4.4,1,0
38.34,1,0
41.07,1,0
24.3,1,0
23.93,1,0
7.27,1,0
47.1,1,0
21.79,1,0
0,-1,0
13.58,1,0
55.71,1,0
0,1,-13.58
63.13,1,0
0,-1,0
43.71,1,0
2.44,1,0
37.12,1,0
0,1,-13.58
40.54,1,0
3.58,1,0
62,1,0
53.82,-1,0
36.68,-1,0
63.13,1,0
53.82,1,10.11
29.42,1,0
32.48,1,0
88.02,1,0
29.42,1,0
36.5,1,0
7.95,1,0
7.95,1,0
32.49,1,0
37.62,1,0
32.51,1,0
44.55,1,0
30.85,1,0
7.95,1,0
46.72,1,0
36.5,1,0
36.5,1,0
88.02,1,0
39.8,1,0
29.72,1,0
64.6,1,0
27.57,1,0
27.08,1,0
51.75,1,0
0,-1,0
0,-1,0
0,-1,0
0,1,-63.13
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
24.52,1,0
0,-1,0
23.84,1,0
2.72,1,0
33.11,1,0
0,-1,0
0,-1,-24.52
0,-1,0
0,-1,0
21.28,1,0
16.95,1,0
0,-1,-23.84
9.6,1,0
6.48,1,0
91.11,1,0
11.1,1,0
0,1,-21.28
24.21,1,0
52.4,1,0
16.95,1,0
25.13,1,0
23.77,1,0
14.81,1,0
83.46,1,0
31.94,1,0
14.9,1,0
15,1,0
26.1,1,0
11.1,-1,0
11.65,1,0
35.2,1,0
11.1,1,1.5
86.28,1,0
3.58,1,0
15.32,1,0
31.33,1,0
136.87,1,0
28.3,1,0
61.36,1,0
23.51,1,0
47.1,1,0
3.31,1,0
86.68,1,0
13,1,0
7.27,-1,0
21.79,-1,0
41.07,1,0
7.27,1,-4.38
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,-41.07
0,1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,0
31.01,1,0
19.08,1,0
29.8,1,0
33.11,1,0
26.41,1,0
30.55,1,0
29.5,1,0
54.02,1,0
78.46,1,0
46.75,1,0
43.7,1,0
