0,-1,-17.32
0,-1,-35.06
0,-1,-17.71
0,-1,-13.71
0,-1,-27.56
0,-1,-69.71
0,-1,-2.92
0,-1,-38.28
0,-1,-33.18
0,-1,-109.76
0,-1,-43.71
0,-1,0
0,-1,-52.23
0,-1,-78.8
0,-1,-83.49
0,-1,-11.09
0,-1,-26.76
0,-1,-19.25
0,-1,-17.71
0,-1,-31.01
0,-1,-3.31
0,-1,-35.89
0,-1,-38.11
0,-1,-32.53
0,-1,0
0,-1,-25.59
0,-1,-36.68
0,-1,-26.1
0,-1,-31.7
0,-1,-25.95
0,-1,-27.58
0,-1,-31.33
0,-1,-52.23
0,-1,-5.68
13.67,-1,1.22
35.23,-1,12.33
0,-1,-20.11
0,-1,0
0,-1,-5.68
0,-1,0
0,-1,-23.68
0,-1,-33.46
0,-1,-60.16
0,-1,-38.11
0,-1,-34.58
0,-1,-68.31
0,-1,-13.05
0,-1,-11.81
0,-1,0
0,-1,-5.68
13.67,-1,7.19
0,-1,-13.67
0,-1,-23.84
0,-1,-38.24
0,-1,-43.6
0,-1,-3.35
0,-1,-33.33
0,-1,0
0,-1,-109.76
0,-1,-35.23
0,-1,-7.91
16.96,-1,-0.739999999999998
21.22,-1,-6.36
0,-1,-23.51
0,-1,-31.77
0,-1,-35.1
0,-1,0
0,-1,-31.99
0,-1,-38.09
0,-1,-33.46
0,-1,-6.48
0,-1,-43.98
0,-1,-44.51
0,-1,0
0,-1,-18.97
0,-1,-29.42
0,-1,-52.23
53.82,-1,50.24
0,-1,-33.5
0,-1,0
31.94,-1,-9.56
0,-1,-31.94
0,-1,0
0,-1,0
52.14,-1,41.04
0,-1,-1.39
0,-1,-12.69
0,-1,-38.09
0,-1,-109.8
0,-1,-37.12
0,-1,0
3.38,-1,-33.12
0,-1,-3.38
0,-1,0
0,-1,-9.13
0,-1,-19.05
0,-1,-13.58
0,-1,-13.58
53.82,-1,10.11
0,-1,-63.13
0,-1,0
0,-1,-24.52
0,-1,-23.84
0,-1,-21.28
11.1,-1,1.5
7.27,-1,-4.38
0,-1,-41.07
0,-1,0
0,-1,-31.01
0,-1,-6.49
0,-1,-91.11
0,-1,-11.66
0,-1,-55.7
0,-1,0
0,-1,0
0,-1,-25.6
0,-1,-3.65
0,-1,-75.85
0,-1,-33.11
0,-1,-2.99
0,-1,-49.42
0,-1,-136.94
0,-1,-43.71
0,-1,0
13.69,-1,5.94
0,-1,-13.69
0,-1,-64.61
0,-1,-10.1
0,-1,-33.11
0,-1,-7.27
0,-1,-30.51
0,-1,0
0,-1,-78.85
0,-1,-37.62
0,-1,-42.91
0,-1,-22.1
0,-1,0
46.6,-1,19.52
0,-1,-16.95
0,-1,-51.93
0,-1,-104.06
0,-1,-10.28
0,-1,-52.14
0,-1,0
0,-1,-109.79
0,-1,-97.22
0,-1,-12.34
0,-1,-29.35
0,-1,-6.48
0,-1,-83.45
0,-1,-34.58
0,-1,-11.04
0,-1,-38.45
0,-1,-49.7
0,-1,-31.35
0,-1,-86.26
0,-1,-42.91
0,-1,0
0,-1,-22.9
0,-1,-48.45
0,-1,-54.02
0,-1,-78.46
2.72,-1,-24.08
0,-1,0
0,-1,-24.62
0,-1,-7.94
0,-1,-35.5
0,-1,0
0,-1,-26.88
0,-1,-67.83
0,-1,-55.71
0,-1,-4.56
0,-1,-46.06
0,-1,-42.91
6,-1,-20.43
0,-1,-6
0,-1,-14.91
46.76,-1,37.62
0,-1,-30.51
0,-1,-45.95
0,-1,-52.41
0,-1,-7.32
0,-1,-32.51
0,-1,0
0,-1,0
0,-1,-23.83
0,-1,0
0,-1,-38.77
0,-1,-46.08
0,-1,-13.74
0,-1,-23.85
0,-1,-54.01
0,-1,-25.3
24.67,-1,1.78
0,-1,-24.2
0,-1,0
0,-1,-77.85
0,-1,-21.22
0,-1,-21.78
0,-1,-32.06
0,-1,0
0,-1,0
0,-1,-22.89
0,-1,0
0,-1,-9.14
0,-1,-19.07
0,-1,-56.88
0,-1,-38.77
0,-1,-46.03
0,-1,0
0,-1,-33.31
0,-1,-61.64
0,-1,-104.75
0,-1,0
0,-1,0
0,-1,-16.95
0,-1,-3.56
0,-1,-97.5
0,-1,-97.3
0,-1,-33.46
0,-1,-41.01
0,-1,-13.24
0,-1,-61.64
0,-1,-86.67
0,-1,0
0,-1,0
0,-1,-8.3
0,-1,-17.81
0,-1,-27.56
0,-1,0
0,-1,0
45.43,-1,15.64
0,-1,-30.51
0,-1,-43.7
17.74,-1,-19.47
0,-1,-25.13
0,-1,-31.67
0,-1,0
0,-1,-18.97
18.6,-1,-16.93
0,-1,-77.85
0,-1,-55.7
0,-1,-52.65
0,-1,0
0,-1,0
0,-1,-35.2
0,-1,-59.46
0,-1,-33.44
0,-1,-16.95
0,-1,-29.39
0,-1,-49.51
0,-1,-37.18
0,-1,-10.3
0,-1,-39.75
0,-1,-32.07
0,-1,-34.95
0,-1,-126.98
0,-1,-16.99
0,-1,-9.69
0,-1,-33.46
0,-1,-83.46
0,-1,-83.46
0,-1,-94.16
0,-1,-41.01
0,-1,-38.31
0,-1,-24.35
0,-1,0
0,-1,-38.28
0,-1,-52.14
0,-1,-30.85
0,-1,-44.91
0,-1,-97.22
0,-1,-97.22
24.67,-1,12.06
11.76,-1,-12.91
0,-1,-44.91
0,-1,-86.87
0,-1,-52.14
0,-1,-23.08
0,-1,-35.4
0,-1,0
0,-1,0
0,-1,-16.1
0,-1,-31.31
0,-1,-41.15
0,-1,-37.4
0,-1,-38.71
0,-1,-94.49
0,-1,-38.31
0,-1,-68.4
0,-1,-13.72
0,-1,-22.93
0,-1,-11.13
0,-1,-61.81
0,-1,-50.46
0,-1,-38.77
22.94,-1,-114.06
0,-1,-29.39
0,-1,-29.79
5.79,-1,2.46
0,-1,-36.48
0,-1,-44
0,-1,-52.13
0,-1,-37.29
0,-1,-49.5
0,-1,-18.88
0,-1,-28.89
0,-1,-21.3
0,-1,-5.8
3.29,-1,-20.19
0,-1,-67.59
0,-1,-64.61
0,-1,-23.84
0,-1,-44.9
0,-1,-23.84
0,-1,-26
33.44,-1,-28.56
0,-1,-14.9
0,-1,-19.13
0,-1,-52.64
0,-1,-43.67
0,-1,-68.5
0,-1,-35.25
0,-1,0
0,-1,0
0,-1,0
0,-1,-32.65
0,-1,0
12.69,-1,-84.61
0,-1,-4.61
22.81,-1,-2.76
38.92,-1,-47.33
0,-1,-38.92
0,-1,-59
0,-1,0
0,-1,-78.51
0,-1,-35.2
0,-1,-24.66
0,-1,-52.13
0,-1,-3.62
0,-1,-35.39
0,-1,-52.41
22.8,-1,-6.2
0,-1,0
0,-1,-22.8
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,-31.66
0,-1,-33.44
0,-1,-41.7
0,-1,-18.85
0,-1,-54.69
0,-1,-17.73
0,-1,-126.94
0,-1,-31.5
0,-1,-10.1
0,-1,-12.42
0,-1,0
0,-1,0
0,-1,0
0,-1,-7.08
0,-1,-61.64
0,-1,-77.86
0,-1,-24.43
0,-1,-40.95
0,-1,0
0,-1,0
0,-1,-78.85
0,-1,-53.5
0,-1,-37.55
0,-1,-24.44
0,-1,-29.69
0,-1,0
18.97,-1,-10.8
61.7,-1,42.73
0,-1,-12.15
0,-1,0
0,-1,-86.25
0,-1,-19.12
0,-1,-35.18
0,-1,-82.42
44.54,-1,-20.07
0,-1,-48.44
0,-1,-37.5
0,-1,0
0,-1,-31.66
0,-1,-23
0,-1,-38.71
0,-1,-11.21
0,-1,-44.47
0,-1,-25.64
30.34,-1,5.59
0,-1,-30.34
29.4,-1,-8.84
0,-1,-46.76
35.18,-1,3.29
0,-1,-28.94
24.44,-1,-21.85
0,-1,-24.44
0,-1,-70.31
0,-1,-19.72
0,-1,-28.88
0,-1,-38.71
0,-1,-52.5
0,-1,-31.67
0,-1,-44.09
0,-1,-5.71
0,-1,-3.65
0,-1,-33.11
0,-1,-59.08
0,-1,-59.08
0,-1,-59
0,-1,0
0,-1,-25.65
0,-1,0
0,-1,-52.13
0,-1,-16.76
0,-1,-29.68
0,-1,-44.9
0,-1,-52.64
0,-1,-37.17
0,-1,-109.8
37.55,-1,8.15
0,-1,-31.27
0,-1,-41.7
0,-1,-28.89
0,-1,-31.66
0,-1,-14.93
0,-1,-40.44
0,-1,-40.44
0,-1,0
0,-1,0
0,-1,0
0,-1,-17.85
0,-1,-19.13
0,-1,-82.42
48.87,-1,-0.57
0,-1,0
0,-1,-56.5
0,-1,-126.94
0,-1,-29.35
0,-1,-43.88
0,-1,-19.1
0,-1,-15.36
0,-1,-21.28
0,-1,-37.34
0,-1,-38.31
0,-1,-20.19
0,-1,-33.43
0,-1,-68.59
0,-1,-109.8
0,-1,-78.51
0,-1,-7.5
0,-1,-40.81
0,-1,-26.25
0,-1,-19.2
0,-1,-52.61
0,-1,-126.61
0,-1,-40.61
0,-1,-13.01
0,-1,-44.95
0,-1,-126.95
44.09,-1,44.09
0,-1,-16.99
0,-1,-37.78
0,-1,-40.74
0,-1,-37.16
0,-1,-68.32
36.48,-1,-51.64
38.51,-1,-29.81
0,-1,-22.1
0,-1,-23.84
0,-1,-12.76
0,-1,0
0,-1,-33.12
0,-1,-33.12
0,-1,-61.21
0,-1,-54.05
0,-1,-27.91
0,-1,-23
0,-1,-14.93
0,-1,-34.33
0,-1,-77.55
0,-1,-32.07
0,-1,-29.47
0,-1,0
0,-1,0
0,-1,-28.06
0,-1,-30.34
48.87,-1,29.75
0,-1,-27.28
0,-1,-78.7
0,-1,-126.95
5.68,-1,-19.92
0,-1,-5.68
0,-1,0
0,-1,-12.34
0,-1,-12.34
0,-1,-35.17
0,-1,-15.31
0,-1,-18.4
0,-1,-37.78
0,-1,-41.5
0,-1,-24.44
0,-1,-19.37
0,-1,-68.45
0,-1,-39.84
0,-1,-37.27
0,-1,-28.89
0,-1,-10.14
0,-1,-21.55
0,-1,0
0,-1,-69.09
0,-1,-33.49
0,-1,0
0,-1,0
0,-1,0
0,-1,-69.05
0,-1,-60.16
0,-1,-20.84
0,-1,-15.17
0,-1,-16.76
0,-1,-19.37
0,-1,-32.5
0,-1,0
0,-1,0
29.47,-1,17.82
0,-1,-23.98
0,-1,-40.84
0,-1,0
0,-1,-20.85
0,-1,0
0,-1,-67.82
0,-1,0
0,-1,0
0,-1,-18.23
0,-1,-18.24
26.5,-1,-26.27
59.07,-1,28.81
0,-1,-59.07
0,-1,0
0,-1,-29.4
0,-1,-52.14
109.93,-1,97.6
0,-1,-10.8
23.98,-1,-17.95
0,-1,-77.55
0,-1,-25.09
0,-1,-31.91
0,-1,-49.4
0,-1,-14.77
5.49,-1,-9.51
0,-1,-52.43
0,-1,-29.39
0,-1,-109.92
0,-1,-30.43
0,-1,-32.07
0,-1,-33.85
0,-1,0
0,-1,-33.11
0,-1,-12.85
0,-1,-17.72
0,-1,-33.11
0,-1,-50.08
0,-1,-30.51
0,-1,-48.44
0,-1,-31.26
0,-1,-61.21
0,-1,-42.41
0,-1,-11.65
0,-1,0
0,-1,-20.85
0,-1,-59.07
30.43,-1,6.08
0,-1,-30.43
0,-1,-29.47
0,-1,-91.01
0,-1,-21.05
0,-1,-17.76
0,-1,-59.01
0,-1,-33.36
0,-1,-5.71
19.34,-1,-42.02
0,-1,-77.5
0,-1,-12.32
0,-1,0
0,-1,-48.44
0,-1,0
0,-1,-26.55
0,-1,0
0,-1,0
0,-1,-6.73
25.84,-1,-60.46
0,-1,-20.63
0,-1,-126.75
0,-1,-45.95
0,-1,-13.25
0,-1,-30.69
0,-1,-33.12
0,-1,-5.91
0,-1,-33.32
64.57,-1,-219.43
0,-1,-26.43
0,-1,-64.57
0,-1,-26.5
0,-1,-63.06
0,-1,-42.67
0,-1,-7.31
0,-1,0
0,-1,-68.96
0,-1,-44.95
0,-1,-5.71
0,-1,-18.23
0,-1,-22.9
0,-1,0
0,-1,-26.06
0,-1,0
0,-1,-30.99
0,-1,0
0,-1,0
0,-1,-7.92
0,-1,-66.36
0,-1,-34.58
0,-1,-70.66
0,-1,-35.54
0,-1,-18.92
0,-1,-40.98
0,-1,-18.92
0,-1,-46.03
0,-1,-7.92
30.69,-1,-18.75
0,-1,-24.66
0,-1,-64.58
0,-1,-6.48
0,-1,-28.06
0,-1,-10.14
0,-1,-24.35
37.3,-1,19.59
0,-1,-21.55
0,-1,-37.3
0,-1,-43.89
0,-1,-13.1
0,-1,-54.08
0,-1,-33.3
0,-1,-32.08
0,-1,-67.63
0,-1,-33.2
0,-1,-31.45
0,-1,-59.07
0,-1,0
0,-1,-18.67
0,-1,0
0,-1,-47.46
0,-1,-71.95
0,-1,-16.05
0,-1,-68.5
0,-1,-40.61
0,-1,-70.35
0,-1,-20.63
0,-1,-32.49
0,-1,-14.89
0,-1,-22.21
0,-1,-51.87
0,-1,-34.8
0,-1,-94.24
0,-1,-21.22
0,-1,-91
0,-1,0
0,-1,-29.44
0,-1,-58.4
0,-1,-15.42
0,-1,-28.33
0,-1,-28.36
0,-1,-61.35
19.55,-1,-3.78
0,-1,-20.15
0,-1,0
0,-1,-38.99
0,-1,-63.06
0,-1,-29
0,-1,0
0,-1,0
0,-1,-19.08
0,-1,-57.46
0,-1,0
0,-1,-12.97
0,-1,-33.31
0,-1,-44.55
0,-1,-41.71
0,-1,-18.81
0,-1,-43.9
0,-1,-66.36
0,-1,-20.2
0,-1,0
0,-1,-70.33
31.27,-1,7.42
0,-1,-52.13
0,-1,0
0,-1,-30.96
0,-1,-83.8
0,-1,-30.8
0,-1,-10.14
0,-1,0
10.79,-1,-11.55
0,-1,-10.79
0,-1,-18.92
0,-1,-16.75
0,-1,-12.9
0,-1,-5.78
0,-1,-65.07
0,-1,-14.98
0,-1,-2.55
0,-1,-94.25
0,-1,0
23.33,-1,10.24
0,-1,-23.33
0,-1,0
0,-1,-29
0,-1,-6
0,-1,-31.27
0,-1,-27.06
0,-1,-19.53
0,-1,0
0,-1,-8.88
0,-1,-8.99
0,-1,-17.72
0,-1,-5.72
20.21,-1,-35.89
21.5,-1,-2.85
0,-1,-21.5
0,-1,-18.93
0,-1,-25.62
0,-1,-27.6
0,-1,-11.38
0,-1,-29
0,-1,-38.99
0,-1,-2.8
0,-1,-46.78
0,-1,-14.83
0,-1,-44.92
0,-1,-26.5
0,-1,-6.49
0,-1,-51.96
0,-1,-24.35
0,-1,-22.15
0,-1,-10.68
0,-1,-16.75
22.9,-1,22.9
0,-1,-29.79
35.69,-1,7.81
20.83,-1,5.4
57.94,-1,37.11
0,-1,-57.94
0,-1,0
0,-1,-31.27
0,-1,-39.15
0,-1,-7.87
35.86,-1,34
28.3,-1,-7.56
0,-1,-28.3
0,-1,0
0,-1,-28.89
13.15,-1,3.4
30.96,-1,-24.7
0,-1,-30.96
0,-1,-126.96
0,-1,-38.99
0,-1,-27.6
0,-1,0
0,-1,-17.9
0,-1,-40.43
0,-1,-5.75
0,-1,-35.59
0,-1,-41.12
0,-1,-12.48
0,-1,-25.62
0,-1,-46.3
0,-1,-42.96
0,-1,-18.68
0,-1,-14.83
0,-1,-2.97
0,-1,-64.58
0,-1,0
0,-1,0
0,-1,-74.99
0,-1,-27.88
46.03,-1,-1.02
0,-1,-27.91
0,-1,-32.68
0,-1,-122.06
0,-1,0
0,-1,-47.46
0,-1,-35.18
0,-1,-29.39
0,-1,-29.38
0,-1,-54.85
0,-1,-29.38
0,-1,-32.48
32.5,-1,6.53
0,-1,0
0,-1,-87.96
8.46,-1,-4.15
0,-1,-27.68
0,-1,-24.98
0,-1,-43.94
31,-1,-30.98
0,-1,-65.03
0,-1,-127.01
0,-1,-11.1
0,-1,-25.54
0,-1,-13.09
0,-1,0
0,-1,-22.66
0,-1,-17.9
0,-1,-9.9
0,-1,-55.66
0,-1,-16.5
0,-1,-14.98
0,-1,-35.18
0,-1,-13
0,-1,-12.95
0,-1,-23.84
0,-1,-61.21
0,-1,-56.76
0,-1,-23.75
0,-1,0
0,-1,-23.9
0,-1,-74.99
0,-1,0
0,-1,0
49,-1,-42
0,-1,-61.7
58.03,-1,36.55
0,-1,-20.83
23.97,-1,-31.5
0,-1,-23.97
47.46,-1,34.7
0,-1,-22.88
0,-1,-98.34
0,-1,-13.83
0,-1,-27.13
0,-1,-27.59
0,-1,-29.37
0,-1,-68.44
0,-1,-58.21
0,-1,-41.91
0,-1,-58.22
0,-1,0
0,-1,-21.14
0,-1,-27.5
0,-1,0
0,-1,-15.63
0,-1,0
0,-1,-24.51
0,-1,-2.73
0,-1,-23.75
0,-1,-44.89
0,-1,-42.96
0,-1,-23.73
0,-1,0
0,-1,0
0,-1,0
0,-1,0
0,-1,-126.96
0,-1,-25.1
0,-1,-32.08
0,-1,-48.5
0,-1,-35.86
0,-1,-22.63
0,-1,-31.27
0,-1,-17.68
0,-1,-67.51
0,-1,-14.92
0,-1,-13.15
0,-1,-47.73
0,-1,-23.72
0,-1,-12.97
0,-1,-52.14
0,-1,-21.14
0,-1,-86.68
0,-1,0
0,-1,0
0,-1,-34.58
0,-1,-27.49
0,-1,-7.75
0,-1,-55.47
0,-1,-64.8
0,-1,-61.2
39.14,-1,-82.86
0,-1,-86.35
0,-1,-18.21
0,-1,-117.23
0,-1,-44.92
0,-1,-39.83
0,-1,-54.86
0,-1,0
0,-1,0
0,-1,-13.88
0,-1,-24.39
0,-1,-49.73
23.75,-1,0.0300000000000011
34.58,-1,-9.96
0,-1,-48.99
0,-1,0
0,-1,-31.3
0,-1,0
0,-1,0
0,-1,-10.16
0,-1,-22.36
0,-1,-7.25
0,-1,-13.88
0,-1,-41.03
0,-1,0
31.67,-1,-0.949999999999996
0,-1,-18.65
0,-1,-18.95
0,-1,-46.03
0,-1,-27.91
0,-1,-2.58
0,-1,-31.27
0,-1,-11.1
0,-1,-44.55
0,-1,-18.97
0,-1,-20.05
0,-1,-43.99
0,-1,0
0,-1,-37.46
0,-1,0
0,-1,0
0,-1,-33.28
0,-1,-47.46
0,-1,-30.34
36.47,-1,7.47
0,-1,-12.86
0,-1,-23.08
0,-1,-58.22
0,-1,-19.46
0,-1,-39.14
0,-1,-18.95
0,-1,-37.66
0,-1,-10.65
0,-1,-78.79
0,-1,-11.55
0,-1,-17.68
0,-1,-43.99
0,-1,-19.1
0,-1,-31.01
17.7,-1,-1.24
28.29,-1,-25.79
63.5,-1,37
0,-1,-63.5
0,-1,-31.27
0,-1,-51.66
0,-1,-86.37
0,-1,-82.17
0,-1,-27.18
0,-1,-23.08
0,-1,-23.75
0,-1,0
0,-1,0
0,-1,-23.84
61.36,-1,39.16
0,-1,-55.47
0,-1,0
0,-1,-64.74
0,-1,-36.41
0,-1,-36.54
0,-1,0
0,-1,-3.64
0,-1,-21.3
0,-1,-24.58
0,-1,-33.13
0,-1,-26.55
0,-1,-54.4
0,-1,-61.77
0,-1,-14.23
0,-1,-6.49
0,-1,0
0,-1,-39.14
0,-1,-27.58
0,-1,-18.31
0,-1,-14.95
0,-1,-96.5
0,-1,-7.93
0,-1,0
0,-1,-58.21
0,-1,-61.98
0,-1,-91.34
0,-1,0
0,-1,-18.81
0,-1,-31.58
0,-1,-23.56
0,-1,-122
34.58,-1,-11.45
0,-1,-39.14
0,-1,-34.46
0,-1,-13.84
0,-1,-73.3
0,-1,-31.56
0,-1,0
0,-1,0
0,-1,-65.83
0,-1,-47.14
0,-1,0
0,-1,0
0,-1,0
17.72,-1,-8.78
0,-1,-86.39
0,-1,-14.77
0,-1,0
0,-1,-26.55
0,-1,-51.95
0,-1,-26.54
0,-1,0
0,-1,-1.85
0,-1,-59.98
0,-1,-23.85
0,-1,-33.14
0,-1,-29.77
0,-1,-23.85
47.14,-1,-7.53
0,-1,-27.43
0,-1,-36.55
0,-1,0
13.48,-1,13.48
0,-1,-13.48
0,-1,-27.9
0,-1,-23.34
0,-1,-47.45
0,-1,-20.83
26.73,-1,9.29
0,-1,-63.05
0,-1,-52.57
0,-1,0
0,-1,0
0,-1,0
33.14,-1,5.08
0,-1,-26.94
0,-1,-94.25
0,-1,-50.6
0,-1,-18.28
0,-1,-77.5
0,-1,-39.14
0,-1,-26.21
0,-1,-47.45
0,-1,0
0,-1,-29.39
0,-1,-27.88
0,-1,-67.83
0,-1,-18.98
0,-1,-43.19
0,-1,-44.57
0,-1,-29.39
19,-1,-64.68
3.29,-1,0
0,-1,-20.43
0,-1,-65.13
0,-1,-33.38
0,-1,-46.8
0,-1,-126.69
0,-1,-65.83
0,-1,-28.88
0,-1,-7.8
0,-1,-54.4
0,-1,-52.76
0,-1,-34.46
0,-1,0
27.43,-1,0.539999999999999
0,-1,-3.52
0,-1,-126.96
0,-1,-126.95
0,-1,-7.8
0,-1,-16.55
0,-1,-27.85
0,-1,-77.86
0,-1,0
61,-1,31.6
0,-1,-61
0,-1,-29.4
0,-1,-17.93
0,-1,-21.29
0,-1,-23.75
0,-1,0
0,-1,-25.98
0,-1,-26.55
0,-1,0
0,-1,-31.55
0,-1,-31.01
0,-1,-19.67
0,-1,-56.77
0,-1,-19.75
10.59,-1,-8.07
0,-1,-68.38
0,-1,-126.95
0,-1,-27.6
0,-1,-59
0,-1,-18.1
0,-1,-31.9
0,-1,-42.91
0,-1,-34.49
0,-1,0
0,-1,-13.44
0,-1,-54.4
0,-1,-29.95
0,-1,-39
0,-1,-78.69
0,-1,-3.52
0,-1,-24.37
0,-1,-28.22
0,-1,-34.49
0,-1,-14.23
0,-1,-17.55
39.84,-1,-21.16
49.42,-1,49.42
20.34,-1,-6.39
0,-1,-57.17
0,-1,0
0,-1,-41.12
0,-1,-29.45
0,-1,-52.11
0,-1,-68.9
10.8,-1,-18.6
60.97,-1,35.77
59,-1,46.34
13.44,-1,-104.01
0,-1,-17.6
0,-1,-13.84
51.1,-1,-75.85
34.4,-1,-33.81
0,-1,-56.87
0,-1,-16.95
0,-1,-94.25
0,-1,0
0,-1,-60.97
0,-1,-42.81
0,-1,-58.2
0,-1,-28.5
0,-1,0
0,-1,-126.95
0,-1,-41.72
0,-1,-61.03
0,-1,-30.73
0,-1,-10.89
0,-1,-26.04
0,-1,0
0,-1,-63.68
0,-1,-24.75
0,-1,-33.41
0,-1,-126.95
0,-1,-17.93
0,-1,-10.59
0,-1,0
0,-1,-57.57
0,-1,0
0,-1,-17.53
0,-1,-26.5
0,-1,0
0,-1,-41.14
0,-1,0
0,-1,-47.73
0,-1,-47.73
54.15,-1,46.18
0,-1,-64.84
0,-1,-60.97
0,-1,-27.11
0,-1,-26.49
0,-1,-18.1
16.06,-1,-21.12
0,-1,-4.06
0,-1,-83.68
0,-1,0
0,-1,-23.91
0,-1,-38.01
0,-1,0
0,-1,0
0,-1,-63.05
0,-1,-24.92
0,-1,-128.94
0,-1,-12.34
0,-1,-83.64
52.11,-1,29.55
0,-1,-52.11
0,-1,-25.2
0,-1,-17.44
0,-1,-20.7
0,-1,-6.49
0,-1,-47.45
0,-1,-24.92
0,-1,0
0,-1,0
0,-1,-9.72
0,-1,-22.44
0,-1,-18.81
0,-1,-19.44
0,-1,0
0,-1,-12.69
24.52,-1,-0.280000000000001
8.05,-1,-16.47
0,-1,-69.1
0,-1,0
0,-1,-75.8
0,-1,-4.8
0,-1,-11.57
0,-1,-27.3
0,-1,-42.9
0,-1,-96.6
0,-1,0
64.78,-1,40.87
0,-1,-35.62
0,-1,-17.51
0,-1,-37.18
0,-1,-58.19
0,-1,-19.86
10.48,-1,-12.08
0,-1,-43.95
0,-1,-68.31
0,-1,0
0,-1,-54.66
0,-1,-51.1
0,-1,0
12.32,-1,-8.09
37.39,-1,26.51
0,-1,-36.26
0,-1,-33.13
0,-1,0
0,-1,-78.79
0,-1,0
0,-1,-54.14
0,-1,-68.38
0,-1,-68.38
0,-1,-39.83
0,-1,-126.95
0,-1,-25.72
0,-1,-17.45
0,-1,-92.59
14.97,-1,-32.49
19,-1,-28.55
0,-1,-68.38
19,-1,-16.66
0,-1,-54.66
0,-1,0
0,-1,-39.15
0,-1,0
0,-1,-3.65
0,-1,-9.65
0,-1,-21.25
0,-1,-8.41
0,-1,-23.9
0,-1,-46.5
0,-1,0
0,-1,0
0,-1,-68.38
0,-1,-7.6
0,-1,-63.68
0,-1,-77.5
0,-1,-18.31
23.49,-1,-16.65
0,-1,-16.23
0,-1,-28.32
0,-1,0
0,-1,-26.6
0,-1,-5.9
0,-1,0
0,-1,-17.31
0,-1,-47.02
0,-1,-92.59
0,-1,-57.5
0,-1,-33.67
0,-1,-69.07
0,-1,0
0,-1,0
0,-1,-64.56
0,-1,-46.4
0,-1,-24.09
0,-1,-48.4
0,-1,0
0,-1,0
0,-1,-33.41
0,-1,-54.14
0,-1,-26.6
0,-1,-60.91
0,-1,-16.15
0,-1,-44.94
0,-1,-33.24
0,-1,-20.61
0,-1,-46.79
0,-1,-67.51
0,-1,-16.14
0,-1,-34.59
0,-1,0
0,-1,-51.82
0,-1,-8.56
0,-1,-34.59
0,-1,-77.5
0,-1,-32.4
0,-1,0
0,-1,-25.81
47.89,-1,14.55
0,-1,-17.73
0,-1,-26.3
0,-1,-78.34
0,-1,-63.05
0,-1,-44.94
0,-1,0
0,-1,-38.54
0,-1,-40.83
0,-1,-21.05
0,-1,-49.39
0,-1,-18.41
0,-1,-67.72
0,-1,-51.82
0,-1,-46.86
25.13,-1,-21.27
15.42,-1,-29.18
29.45,-1,2.25
0,-1,-7.59
0,-1,-18.16
0,-1,0
0,-1,-78.34
0,-1,-38
0,-1,-39.14
0,-1,-39.14
0,-1,-20.7
0,-1,-29.4
0,-1,-68.37
83.63,-1,65.24
0,-1,-9.24
0,-1,-21.05
0,-1,-13.56
